Organization ID,Organization Name,Completed Reg Req,Reg Form,Signatory,T&C,Organization Type,Callink URL,Callink Designation,Primary Campus Advisor
46118,Alternative Breaks Publication Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/alternativebreakspublicationgroup,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
46529,"Alternative Comedy Blurb, The",No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/thealternativecomedyblurb,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
160881,Alternative Investments Society of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/alternativeinvestmentssociety,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46673,Alternative Service Trips at Berkeley Law (Formerly known as Boalt on Break),No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/BLAST,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
343554,Altruistic Artificial Intelligence (AI) at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/AltruisticArtificialIntelligence,LEAD Center Category: Engineering/Computer Science RSO,Melissa Landeros at melissalanderos@berkeley.edu
302685,Alzheimer's Association at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/alzheimersassociationatberkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
322281,Amanecer ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/amanecer,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
92089,Ambassadors of Christ COP PENSA at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ambassadorsofchrist,LEAD Center Category: Spiritual RSO,Millicent Morris-Chaney at millicen@berkeley.edu
54271,Ambience,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ambience,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
324630,Americas ToothFairy at Berkeley,No,Inprogress,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americastoothfairy,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
45858,American Advertising Federation,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americanadvertisingfederationimagical,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46447,American Cancer Society of Berkeley ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americancancersociety,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
158433,American Chemical Society at Berkeley Student Chapter ,Yes,Approved,8,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/acsberkeley,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91417,American Chinese Culture and Education Foundation/Youth Care Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/accaefycc,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
46481,American Constitution Society at Berkeley ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/acs,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
144317,American Diabetes Association @ Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ADA,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46684,American Enterprise Institute - Executive Council at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/americanenterpriseinstitute,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
46297,American Indian Graduate Student Association,No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gaamericanindiangraduatestudentassociation,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
82948,American Indian Science and Engineering Society,No,Inprogress,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/AISES,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91567,American Institute of Aeronautics and Astronautics at Berkeley,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/aiaa,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46423,American Institute of Architecture Students ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americaninstituteforarchitecturestudents,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91569,American Institute of Chemical Engineers,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/aiche,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
46289,American Lung Association's Oakland Kicks Asthma,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/oaklandkicksasthmacalcorps,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
332708,American Lung Cancer Screening Initiative at Berkeley,No,Not Started,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/alcsiberkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46119,American Medical Student Association Berkeley's Survival Guide,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/americanmedicalstudentassociationsurvivalguide,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
45859,American Medical Students Association: Berkeley Premedical Chapter ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/amsa,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91324,American Medical Women's Association at Berkeley ,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/AMWA-Berkeley,LEAD Center Category: Cultural & Identity/Women Interest RSO,Melissa Landeros at melissalanderos@berkeley.edu
45860,American Nuclear Society,No,Inprogress,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americannuclearsociety,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46612,American Optometric Student Association,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/aosa,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
220489,American Physician Scientist Association at Berkeley ,No,Approved,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americanphysicianscientists,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
45991,American Red Cross at Cal ,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/arc,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46729,American Sign Language at Berkeley ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/studentsforamericansignlanguageatberkeley,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
236737,American Society for Biochemistry and Molecular Biology,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ASBMBatBerkeley,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
45861,American Society of Civil Engineers ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/asce,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
46637,American Society of Landscape Architects,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/americansocietyoflandscapearchitects,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91794,American Society of Mechanical Engineers,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/asme,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
58313,American Studies Undergraduate Alliance,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ASUA,LEAD Center Category: Graduate Student RSO,Jon Rey at jonrey@berkeley.edu
186856,American Water Works Association at Berkeley ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/awwa,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
143769,Amigos,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/Amigos,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
45992,Amnesty International at Berkeley (formerly known as Amnesty International) ,No,Approved,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/amnestyinternationalberkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91713,Amores Valientes ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/AmoresValientes,LEAD Center Category: LGBTQ+ RSO,Vic Sanchez atvictor.sanchez@berkeley.edu
368858,Analytics @ Berkeley,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/analyticsatberkeley,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
136887,Analytics and Optimization Collaborative at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/AOC,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
220484,Analytics Consulting Organization at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ACOrB,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
333335,Ancient Chinese Culture Club at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ancientchineseculture,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
332642,Angkor Hospital for Children's Club ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/angkorhospital,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46382,Animal Legal Defense Fund of Berkeley Law ,No,Approved,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/animallegaldefense,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
362035,Animal Society of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/animalsocietyofberkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
219664,Animal Spirits Writing Group,No,Not Started,1,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/animalspiritswritinggroup,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
135400,ANova,No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/anova,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
385035,ANRE AI Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/anreai,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
46466,Anthropology in Education Working Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gaanthropologyineducationworkinggroup,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91914,Anthropology Students Organized for Research and Action,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/agora,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91570,Anthropology Undergraduate Association ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/aua,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
332982,Anti-Racism Collaborative,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/anti-racismcollab,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46204,Anti-Trafficking Coalition at Berkeley ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/Anti-TraffickingCoalition,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
222082,Antitrust Law and Economics Association of Berkeley ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/aleab,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91418,API Issues Conference Planning Committee,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/apiissuesconferenceplanningcommittee,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
91419,API Senior Weekend Committee,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/apiseniorweekendcommittee,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
343231,Aquatic Ecosystems Club at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/AquaticEcosystemsClub,LEAD Center Category: Environmental & Sustainability RSO,Melissa Landeros at melissalanderos@berkeley.edu
